time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count,class
820238,6,C1685,N732,C17552,N6595,6,9,3253,0
820238,6,C1707,N732,C16947,N9310,6,4,2764,0
820238,6,C1707,N732,C9475,N18508,6,10,3306,0
820238,60,C19591,N9464,C5736,N1666,6,3,156,0
820238,60,C5736,N1666,C19591,N9464,6,3,150,0
820238,61,C10468,N4020,C5721,445,6,6,417,0
820238,61,C14810,N3996,C5720,445,6,6,417,0
820238,61,C5721,445,C10468,N4020,6,3,279,0
820238,71,C12502,N7297,C5721,445,6,1302,276238,0
820238,8,C1707,N732,C5414,N17371,6,10,3306,0
820239,0,C10033,N9465,C5096,445,6,1,52,0
820239,0,C1065,88,C15266,N12306,6,6,1784,0
820239,0,C1065,88,C15266,N13424,6,6,1784,0
820239,0,C14049,N2365,C467,88,6,6,2097,0
820239,0,C14049,N74,C467,88,6,6,2098,0
820239,0,C14595,N23940,C585,445,6,1,46,0
820239,0,C15266,N12148,C231,80,6,9,3243,0
820239,0,C15266,N12152,C231,80,6,9,3243,0
820239,0,C15266,N12153,C231,80,6,9,3243,0
820239,0,C15266,N12161,C706,80,6,19,9773,0
820239,0,C15266,N12306,C1065,88,6,6,1828,0
820239,0,C15266,N12308,C706,80,6,14,6181,0
820239,0,C15266,N13424,C1065,88,6,6,1828,0
820239,0,C15266,N13501,C231,80,6,9,3243,0
820239,0,C15266,N7624,C231,80,6,9,3243,0
820239,0,C15266,N9655,C231,80,6,9,3243,0
820239,0,C16249,N9472,C5463,445,6,1,52,0
820239,0,C18057,N3146,C1707,N732,6,6,1210,0
820239,0,C1970,N338,C11202,N303,6,8,2616,0
820239,0,C2174,445,C8468,N4220,6,1,46,0
820239,0,C2174,N155,C3826,N155,1,2,120,0
820239,0,C231,80,C15266,N12148,6,6,2226,0
820239,0,C231,80,C15266,N12152,6,6,2226,0
820239,0,C231,80,C15266,N12153,6,6,2226,0
820239,0,C231,80,C15266,N13501,6,6,2226,0
820239,0,C231,80,C15266,N7624,6,6,2226,0
820239,0,C231,80,C15266,N9655,6,6,2226,0
820239,0,C231,80,C3451,N13803,6,5,2148,0
820239,0,C231,80,C3451,N16448,6,5,2148,0
820239,0,C3451,N13803,C231,80,6,8,2823,0
820239,0,C3451,N16414,C706,80,6,8,2823,0
820239,0,C3451,N16448,C231,80,6,8,2823,0
820239,0,C3826,N8460,C706,80,6,8,2755,0
820239,0,C467,88,C14049,N2365,6,6,2080,0
820239,0,C467,88,C14049,N74,6,6,2082,0
820239,0,C4986,N23159,C585,139,6,1,46,0
820239,0,C5721,445,C8404,N13390,6,1,168,0
820239,0,C585,445,C14595,N23940,6,1,46,0
820239,0,C5948,N1203,C7632,N6,6,1,64,0
820239,0,C706,80,C10927,N5848,6,4,511,0
820239,0,C706,80,C15266,N12308,6,11,6603,0
820239,0,C706,80,C3451,N16414,6,5,2148,0
820239,0,C706,80,C3826,N8460,6,5,2148,0
820239,0,C7632,N6,C5948,N1203,6,1,46,0
820239,0,C8404,N13390,C5721,445,6,2,178,0
820239,1,C10229,N13292,C706,80,6,9,3199,0
820239,1,C11202,N303,C1970,N338,6,9,1081,0
820239,1,C15266,N13504,C706,80,6,25,12901,0
820239,1,C706,80,C10229,N13292,6,6,2226,0
820239,1,C706,80,C15266,N13504,6,22,11760,0
820239,10,C12915,N2273,C1685,N732,6,6,1222,0
820239,11,C21262,N21870,C1707,N732,6,9,2995,0
820239,2,C161,137,C4174,137,17,2,156,0
820239,2,C161,137,C4920,137,17,2,156,0
820239,2,C4174,137,C161,137,17,2,168,0
820239,2,C4920,137,C161,137,17,2,168,0
820239,25,C19580,N9613,C5720,445,6,724,53407,0
820239,25,C5720,445,C19580,N9613,6,1276,1768276,0
820239,27,C1295,N7718,C1707,N732,6,25864,1190860,0
820239,27,C1707,N732,C1295,N7718,6,48718,67708655,0
820239,27,C1707,N732,C1295,N7718,6,48795,67815555,0
820239,29,C2174,445,C3826,N8458,6,8328,12178853,0
820239,30,C15266,N13503,C706,80,6,70,45095,0
820239,30,C706,80,C15266,N13503,6,57,16108,0
820239,31,C2588,N1,C19129,N6153,6,2,153,0
820239,33,C4174,137,C14179,137,17,2,168,0
820239,5,C1685,N732,C12915,N2273,6,4,2758,0
820239,6,C1707,N732,C21262,N21870,6,6,2984,0
820239,61,C10927,N5848,C706,80,6,8,3001,0
820239,61,C13896,N411,C366,445,6,24,3304,0
820239,61,C366,445,C13896,N411,6,20,2240,0
820239,61,C5720,445,C10605,N7731,6,3,279,0
820239,66,C5736,2049,C19591,N6213,6,397,61516,0
820239,68,C5720,445,C2291,N979,6,2316,330653,0
820239,71,C5763,N22908,C13007,N710,6,777,48072,0
820239,9,C10921,N19963,C8479,N2657,6,3,144,0
820240,0,C100,N9556,C5720,445,6,1,46,0
820240,0,C10010,N9552,C5720,445,6,1,46,0
820240,0,C1008,N16234,C5721,445,6,2,178,0
820240,0,C10089,N6595,C5720,445,6,1,46,0
820240,0,C10091,N9578,C5720,445,6,1,46,0
820240,0,C10093,N9563,C5720,445,6,1,46,0
820240,0,C10219,N3761,C5720,445,6,1,46,0
820240,0,C10219,N8141,C5720,445,6,1,46,0
820240,0,C10229,N13295,C231,80,6,9,3199,0
820240,0,C10229,N13359,C706,80,6,9,3199,0
820240,0,C10254,N6012,C5720,445,6,1,46,0
820240,0,C10299,N9624,C5720,445,6,1,46,0
820240,0,C10353,N6525,C5720,445,6,1,46,0
820240,0,C1039,N9460,C5720,445,6,1,46,0
820240,0,C10417,N8998,C5720,445,6,1,46,0
820240,0,C1044,N9512,C5720,445,6,1,46,0
820240,0,C1051,N6959,C5720,445,6,1,46,0
820240,0,C10563,N21876,C3873,80,6,4,1199,0
820240,0,C10622,N5374,C5720,445,6,1,46,0
820240,0,C10642,N9588,C5720,445,6,1,46,0
820240,0,C10688,N4815,C5720,445,6,1,46,0
820240,0,C10912,N5756,C5720,445,6,1,46,0
820240,0,C10912,N9572,C5720,445,6,1,46,0
820240,0,C10966,N9606,C5720,445,6,1,46,0
820240,0,C10980,N9517,C5720,445,6,1,46,0
820240,0,C11045,N9625,C5720,445,6,1,46,0
820240,0,C1111,N6757,C5720,445,6,1,46,0
820240,0,C11120,N5337,C5720,445,6,1,46,0
820240,0,C1113,N8748,C5720,445,6,1,46,0
820240,0,C11155,N9495,C5720,445,6,1,46,0
820240,0,C1116,N1925,C5720,445,6,1,46,0
820240,0,C11208,N637,C5720,445,6,1,46,0
820240,0,C11215,N4157,C5720,445,6,1,46,0
820240,0,C1134,N6769,C5720,445,6,1,46,0
820240,0,C11340,N9476,C5720,445,6,1,46,0
820240,0,C1137,N1279,C5720,445,6,1,46,0
820240,0,C11392,N4276,C5720,445,6,1,46,0
820240,0,C11501,N3828,C5720,445,6,1,46,0
820240,0,C11516,N9525,C5720,445,6,1,46,0
820240,0,C11629,N7196,C5720,445,6,1,46,0
820240,0,C11681,N9521,C5720,445,6,1,46,0
820240,0,C11710,N9574,C5720,445,6,1,46,0
820240,0,C11727,N5330,C5720,445,6,1,46,0
820240,0,C1174,N9478,C5720,445,6,1,46,0
820240,0,C11770,N2176,C5720,445,6,1,46,0
820240,0,C11783,N917,C5720,445,6,1,46,0
820240,0,C11819,N156,C5720,445,6,1,46,0
820240,0,C1187,N3139,C5720,445,6,1,46,0
820240,0,C11910,N8444,C5720,445,6,1,46,0
820240,0,C11910,N8445,C5720,445,6,1,46,0
820240,0,C12059,N4153,C5720,445,6,1,46,0
820240,0,C12116,N9486,C5720,445,6,1,46,0
820240,0,C12118,N77,C5720,445,6,1,46,0
820240,0,C12118,N8905,C5720,445,6,1,46,0
820240,0,C12122,N5143,C5720,445,6,1,46,0
820240,0,C12129,N9538,C5720,445,6,1,46,0
820240,0,C12208,N9670,C5720,445,6,1,46,0
820240,0,C1232,N9580,C5720,445,6,1,46,0
820240,0,C12320,N3878,C5720,445,6,1,46,0
820240,0,C12339,N4031,C5720,445,6,1,46,0
820240,0,C12371,N9174,C5720,445,6,1,46,0
820240,0,C12373,N1330,C5720,445,6,1,46,0
820240,0,C12416,N6001,C5720,445,6,1,46,0
820240,0,C12430,N6844,C5720,445,6,1,46,0
820240,0,C12484,N5135,C5720,445,6,1,46,0
820240,0,C12519,N9523,C5720,445,6,1,46,0
820240,0,C12531,N9561,C5720,445,6,1,46,0
820240,0,C12622,N9492,C5720,445,6,1,52,0
820240,0,C1264,N6222,C5720,445,6,1,46,0
820240,0,C12657,N9627,C5720,445,6,1,46,0
820240,0,C12665,N140,C5720,445,6,1,46,0
820240,0,C12705,N2423,C5720,445,6,1,46,0
820240,0,C12808,N9675,C5720,445,6,1,46,0
820240,0,C1284,N6380,C5720,445,6,1,46,0
820240,0,C1284,N9560,C5720,445,6,1,46,0
820240,0,C12894,N9630,C5720,445,6,1,46,0
820240,0,C1290,N9581,C5720,445,6,1,46,0
820240,0,C12917,N6574,C5720,445,6,1,46,0
820240,0,C13048,N9635,C5720,445,6,1,46,0
820240,0,C13171,N4480,C5720,445,6,1,46,0
820240,0,C13171,N9618,C5720,445,6,1,46,0
820240,0,C13181,N21613,C5720,445,6,1,46,0
820240,0,C13199,N7641,C5720,445,6,1,46,0
820240,0,C13223,N9402,C5720,445,6,1,46,0
820240,0,C13266,N1801,C5720,445,6,1,46,0
820240,0,C13279,N3852,C5720,445,6,1,46,0
820240,0,C13306,N1294,C5720,445,6,1,46,0
820240,0,C13325,N8623,C5720,445,6,1,46,0
820240,0,C13391,N9558,C5720,445,6,1,46,0
820240,0,C13397,N1841,C5720,445,6,1,46,0
820240,0,C13424,N3994,C5720,445,6,1,46,0
820240,0,C13459,N12117,C5720,445,6,6,792,0
820240,0,C1350,N2039,C5720,445,6,1,46,0
820240,0,C13698,N9591,C5720,445,6,1,46,0
820240,0,C137,N9519,C5720,445,6,1,46,0
820240,0,C13713,N2445,C5720,445,6,1,46,0
820240,0,C13713,N6675,C5720,445,6,1,46,0
820240,0,C13715,N7333,C5720,445,6,1,46,0
820240,0,C13730,N1015,C5720,445,6,1,46,0
820240,0,C13730,N4278,C5720,445,6,1,46,0
820240,0,C13750,N9540,C5720,445,6,1,46,0
820240,0,C13801,N8534,C5720,445,6,1,46,0
820240,0,C13918,N1444,C5720,445,6,1,46,0
820240,0,C13923,N9608,C5720,445,6,1,46,0
820240,0,C13985,N5012,C5720,445,6,1,46,0
820240,0,C14064,N4553,C5720,445,6,1,46,0
820240,0,C14069,N5403,C5720,445,6,1,46,0
820240,0,C14087,N2712,C5720,445,6,1,52,0
820240,0,C14087,N9513,C5720,445,6,1,46,0
820240,0,C1411,N9500,C5720,445,6,1,46,0
820240,0,C14194,N8555,C5720,445,6,1,46,0
820240,0,C14197,N9642,C5720,445,6,1,46,0
820240,0,C14256,N5080,C5720,445,6,1,46,0
820240,0,C14268,N4710,C5720,445,6,1,46,0
820240,0,C1429,N300,C5720,445,6,1,46,0
820240,0,C14356,N9503,C5720,445,6,1,46,0
820240,0,C14453,N8874,C5720,445,6,1,46,0
820240,0,C14537,N1660,C5720,445,6,1,46,0
820240,0,C1454,N9644,C5720,445,6,1,46,0
820240,0,C14549,N7898,C5720,445,6,1,46,0
820240,0,C14549,N9650,C5720,445,6,1,46,0
820240,0,C14728,N756,C5720,445,6,1,52,0
820240,0,C14744,N20241,C706,80,6,7,2965,0
820240,0,C14770,N214,C5720,445,6,1,52,0
820240,0,C14770,N9582,C5720,445,6,1,52,0
820240,0,C14772,N9592,C5720,445,6,1,46,0
820240,0,C1481,N2636,C5720,445,6,1,46,0
820240,0,C14882,N9636,C5720,445,6,1,46,0
820240,0,C15024,N9566,C5720,445,6,1,46,0
820240,0,C15047,N6592,C5720,445,6,1,46,0
820240,0,C1517,N9651,C5720,445,6,1,46,0
820240,0,C1520,N9671,C5720,445,6,1,46,0
820240,0,C1522,N9654,C5720,445,6,1,46,0
820240,0,C1524,N1982,C5720,445,6,1,46,0
820240,0,C15266,N11859,C706,80,6,9,3243,0
820240,0,C15266,N12119,C231,80,6,9,3243,0
820240,0,C15266,N13502,C231,80,6,9,3243,0
820240,0,C15266,N13505,C231,80,6,9,3243,0
820240,0,C15332,N1387,C5720,445,6,1,52,0
820240,0,C15399,N9487,C5720,445,6,1,46,0
820240,0,C15452,N9583,C5720,445,6,1,46,0
820240,0,C1553,N9502,C5720,445,6,1,46,0
820240,0,C1556,N9557,C5720,445,6,1,46,0
820240,0,C156,N1623,C5720,445,6,1,46,0
820240,0,C15602,N4791,C5720,445,6,1,46,0
820240,0,C1566,N3002,C5720,445,6,1,46,0
820240,0,C1569,N4249,C5720,445,6,1,46,0
820240,0,C1572,N4302,C5720,445,6,1,46,0
820240,0,C16182,N9496,C5720,445,6,1,46,0
820240,0,C16210,N9637,C5720,445,6,1,46,0
820240,0,C16241,N9507,C5720,445,6,1,46,0
820240,0,C16332,N2717,C5720,445,6,1,46,0
820240,0,C16383,N226,C5720,445,6,1,46,0
820240,0,C16383,N9173,C5720,445,6,1,46,0
820240,0,C16385,N7345,C5720,445,6,1,46,0
820240,0,C16480,N9537,C5720,445,6,1,46,0
820240,0,C1649,N1421,C5720,445,6,1,46,0
820240,0,C1650,N470,C5720,445,6,1,46,0
820240,0,C16601,N4325,C5720,445,6,1,46,0
820240,0,C16689,N3357,C5720,445,6,1,46,0
820240,0,C16689,N8265,C5720,445,6,1,46,0
820240,0,C16689,N9645,C5720,445,6,1,46,0
820240,0,C16709,N5646,C5720,445,6,1,46,0
820240,0,C16715,N9522,C5720,445,6,1,46,0
820240,0,C1685,N732,C21781,N119,6,4,372,0
820240,0,C1685,N732,C21781,N21452,6,4,372,0
820240,0,C1685,N732,C21781,N249,6,4,372,0
820240,0,C1685,N732,C22395,N10843,6,4,2638,0
820240,0,C1685,N732,C2269,N166,6,4,413,0
820240,0,C1685,N732,C2269,N2408,6,4,414,0
820240,0,C16878,N1057,C5720,445,6,1,46,0
820240,0,C16894,N5165,C5720,445,6,1,46,0
820240,0,C16936,N1021,C5720,445,6,1,46,0
820240,0,C16936,N9573,C5720,445,6,1,46,0
820240,0,C16936,N9653,C5720,445,6,1,46,0
820240,0,C16963,N9546,C5720,445,6,1,46,0
820240,0,C1705,N9579,C5720,445,6,1,46,0
820240,0,C17063,N9632,C5720,445,6,1,46,0
820240,0,C1707,N732,C18057,N2984,6,4,449,0
820240,0,C1707,N732,C21781,N21357,6,4,376,0
820240,0,C1707,N732,C21781,N21451,6,4,376,0
820240,0,C1707,N732,C21781,N21457,6,4,376,0
820240,0,C17100,N9648,C5720,445,6,1,46,0
820240,0,C17111,N9539,C5720,445,6,1,46,0
820240,0,C17111,N9657,C5720,445,6,1,46,0
820240,0,C1712,N9501,C5720,445,6,1,46,0
820240,0,C17408,N9549,C5720,445,6,1,46,0
820240,0,C17408,N9585,C5720,445,6,1,46,0
820240,0,C17408,N9665,C5720,445,6,1,46,0
820240,0,C17602,N7001,C5720,445,6,1,46,0
820240,0,C17774,N5079,C5720,445,6,1,46,0
820240,0,C17789,N5347,C5720,445,6,1,46,0
820240,0,C18,N9576,C5720,445,6,1,46,0
820240,0,C18057,N2984,C1707,N732,6,6,922,0
820240,0,C1825,N346,C5720,445,6,1,46,0
820240,0,C18273,N7899,C5720,445,6,1,46,0
820240,0,C18273,N9660,C5720,445,6,1,46,0
820240,0,C18298,N9612,C5720,445,6,1,46,0
820240,0,C18334,N9603,C5720,445,6,1,46,0
820240,0,C1834,N4215,C5720,445,6,1,46,0
820240,0,C1835,N8471,C5720,445,6,1,46,0
820240,0,C1835,N9403,C5720,445,6,1,46,0
820240,0,C18353,N9491,C5720,445,6,1,46,0
820240,0,C18353,N9494,C5720,445,6,1,46,0
820240,0,C18357,N9510,C5720,445,6,1,46,0
820240,0,C18386,N7471,C5720,445,6,1,46,0
820240,0,C18395,N9518,C5720,445,6,1,46,0
820240,0,C18438,N8245,C5720,445,6,1,46,0
820240,0,C18440,N6583,C5720,445,6,1,46,0
820240,0,C1849,N9664,C5720,445,6,1,46,0
820240,0,C18495,N9526,C5720,445,6,1,46,0
820240,0,C18596,N9758,C5720,445,6,10,1279,0
820240,0,C18642,N6336,C5720,445,6,1,46,0
820240,0,C1865,N3874,C5720,445,6,1,46,0
820240,0,C18666,N3303,C5720,445,6,1,46,0
820240,0,C18666,N9631,C5720,445,6,1,46,0
820240,0,C18743,N9668,C5720,445,6,1,46,0
820240,0,C18771,N8774,C5720,445,6,1,46,0
820240,0,C18793,N4179,C5720,445,6,1,46,0
820240,0,C18796,N2182,C5720,445,6,1,46,0
820240,0,C18802,N5771,C5720,445,6,1,46,0
820240,0,C18844,N5238,C5720,445,6,1,46,0
820240,0,C18857,N8,C5720,445,6,1,46,0
820240,0,C18900,N6409,C5720,445,6,1,46,0
820240,0,C18929,N9649,C5720,445,6,1,46,0
820240,0,C18992,N9570,C5720,445,6,1,46,0
820240,0,C19033,N3967,C5720,445,6,1,46,0
820240,0,C19045,N3976,C5720,445,6,1,46,0
820240,0,C19057,N3162,C5720,445,6,1,46,0
820240,0,C19096,N9616,C5720,445,6,1,46,0
820240,0,C19134,N9485,C5720,445,6,1,46,0
820240,0,C19139,N535,C5720,445,6,1,46,0
820240,0,C19154,N9483,C5720,445,6,1,46,0
820240,0,C1923,N4955,C5720,445,6,1,46,0
820240,0,C19356,N4090,C5720,445,6,1,46,0
820240,0,C19475,N12126,C5720,445,6,1,46,0
820240,0,C19520,N4627,C5720,445,6,1,46,0
820240,0,C19593,N12113,C5720,445,6,1,46,0
820240,0,C19664,N9481,C5720,445,6,1,46,0
820240,0,C19703,N9569,C5720,445,6,1,46,0
820240,0,C19930,N6193,C5720,445,6,1,46,0
820240,0,C19930,N9528,C5720,445,6,1,46,0
820240,0,C20073,N7211,C5720,445,6,1,46,0
820240,0,C20151,N9568,C5720,445,6,1,46,0
820240,0,C20391,N418,C5720,445,6,1,46,0
820240,0,C21046,N4147,C5720,445,6,1,46,0
820240,0,C21276,N9545,C5720,445,6,1,46,0
820240,0,C21493,N5193,C5720,445,6,1,46,0
820240,0,C21598,N9515,C5720,445,6,1,46,0
820240,0,C21741,N4981,C5720,445,6,1,52,0
820240,0,C21781,N119,C1685,N732,6,6,429,0
820240,0,C21781,N21357,C1707,N732,6,6,429,0
820240,0,C21781,N21451,C1707,N732,6,7,482,0
820240,0,C21781,N21452,C1685,N732,6,6,420,0
820240,0,C21781,N21457,C1707,N732,6,6,420,0
820240,0,C21781,N249,C1685,N732,6,6,430,0
820240,0,C218,N2590,C5720,445,6,1,46,0
820240,0,C21836,N13435,C2588,N1,6,5,272,0
820240,0,C22395,N10843,C1685,N732,6,6,1242,0
820240,0,C2269,N166,C1685,N732,6,5,857,0
820240,0,C2269,N2408,C1685,N732,6,5,857,0
820240,0,C2291,N9504,C5720,445,6,1,46,0
820240,0,C231,80,C10229,N13295,6,6,2226,0
820240,0,C231,80,C15266,N12119,6,6,2226,0
820240,0,C231,80,C15266,N13502,6,6,2226,0
820240,0,C231,80,C15266,N13505,6,6,2226,0
820240,0,C231,80,C3451,N14168,6,5,2148,0
820240,0,C231,80,C3451,N16824,6,5,2148,0
820240,0,C231,80,C3451,N17939,6,5,2148,0
820240,0,C231,80,C3451,N21458,6,5,2148,0
820240,0,C231,80,C3451,N24905,6,5,2148,0
820240,0,C231,80,C3451,N2788,6,5,2148,0
820240,0,C2372,N9527,C5720,445,6,1,46,0
820240,0,C23835,N4416,C5720,445,6,1,52,0
820240,0,C24170,N4418,C5720,445,6,1,52,0
820240,0,C2588,N1,C21836,N13435,6,3,168,0
820240,0,C2616,N2966,C5720,445,6,1,46,0
820240,0,C2662,N1145,C5720,445,6,1,46,0
820240,0,C268,N9638,C5720,445,6,1,46,0
820240,0,C2877,N4239,C5720,445,6,1,46,0
820240,0,C3035,N2230,C5720,445,6,1,46,0
820240,0,C3036,N7785,C5720,445,6,1,46,0
820240,0,C3098,N9677,C5720,445,6,1,46,0
820240,0,C311,N9611,C5720,445,6,1,46,0
820240,0,C3318,N9577,C5720,445,6,1,46,0
820240,0,C3333,N4574,C5720,445,6,1,46,0
820240,0,C3451,N14168,C231,80,6,8,2823,0
820240,0,C3451,N16818,C706,80,6,8,2823,0
820240,0,C3451,N16824,C231,80,6,8,2823,0
820240,0,C3451,N17939,C231,80,6,8,2823,0
820240,0,C3451,N21458,C231,80,6,8,2823,0
820240,0,C3451,N21468,C706,80,6,8,2823,0
820240,0,C3451,N24905,C231,80,6,8,2823,0
820240,0,C3451,N2788,C231,80,6,8,2823,0
820240,0,C3660,N6542,C5720,445,6,1,46,0
820240,0,C3767,N1889,C5720,445,6,1,46,0
820240,0,C3767,N2518,C5720,445,6,1,46,0
820240,0,C3767,N8479,C5720,445,6,1,46,0
820240,0,C3767,N9584,C5720,445,6,1,46,0
820240,0,C3826,N8576,C706,80,6,8,2755,0
820240,0,C3873,80,C10563,N21876,6,2,301,0
820240,0,C3890,N8951,C5720,445,6,1,46,0
820240,0,C4032,N4200,C5720,445,6,1,46,0
820240,0,C4265,N7392,C5720,445,6,1,46,0
820240,0,C4474,N4089,C5720,445,6,1,46,0
820240,0,C4533,N9607,C5720,445,6,1,46,0
820240,0,C488,N4285,C5720,445,6,1,46,0
820240,0,C495,N6024,C5720,445,6,1,46,0
820240,0,C497,N9493,C5720,445,6,1,46,0
820240,0,C509,N3548,C5720,445,6,1,46,0
820240,0,C509,N4289,C5720,445,6,1,46,0
820240,0,C534,N7039,C5720,445,6,1,46,0
820240,0,C537,N9659,C5720,445,6,1,46,0
820240,0,C5496,N12891,C5720,139,6,2,94,0
820240,0,C5720,139,C5496,N12891,6,1,48,0
820240,0,C5720,445,C100,N9556,6,1,46,0
820240,0,C5720,445,C10010,N9552,6,1,46,0
820240,0,C5720,445,C10089,N6595,6,1,46,0
820240,0,C5720,445,C10091,N9578,6,1,46,0
820240,0,C5720,445,C10093,N9563,6,1,46,0
820240,0,C5720,445,C10219,N3761,6,1,46,0
820240,0,C5720,445,C10219,N8141,6,1,46,0
820240,0,C5720,445,C1039,N9460,6,1,46,0
820240,0,C5720,445,C1044,N9512,6,1,46,0
820240,0,C5720,445,C10622,N5374,6,1,46,0
820240,0,C5720,445,C10966,N9606,6,1,46,0
820240,0,C5720,445,C11120,N5337,6,1,46,0
820240,0,C5720,445,C1113,N8748,6,1,46,0
820240,0,C5720,445,C11155,N9495,6,1,46,0
820240,0,C5720,445,C11215,N4157,6,1,46,0
820240,0,C5720,445,C11340,N9476,6,1,46,0
820240,0,C5720,445,C11392,N4276,6,1,46,0
820240,0,C5720,445,C11629,N7196,6,1,46,0
820240,0,C5720,445,C1174,N9478,6,1,46,0
820240,0,C5720,445,C11770,N2176,6,1,46,0
820240,0,C5720,445,C11783,N917,6,1,46,0
820240,0,C5720,445,C11910,N8444,6,1,46,0
820240,0,C5720,445,C11910,N8445,6,1,46,0
820240,0,C5720,445,C12059,N4153,6,1,46,0
820240,0,C5720,445,C12116,N9486,6,1,46,0
820240,0,C5720,445,C12170,N2134,6,1,46,0
820240,0,C5720,445,C12320,N3878,6,1,46,0
820240,0,C5720,445,C12339,N4031,6,1,46,0
820240,0,C5720,445,C12371,N9174,6,1,46,0
820240,0,C5720,445,C12373,N1330,6,1,46,0
820240,0,C5720,445,C12416,N6001,6,1,46,0
820240,0,C5720,445,C12484,N5135,6,1,46,0
820240,0,C5720,445,C12531,N9561,6,1,46,0
820240,0,C5720,445,C12622,N9492,6,1,56,0
820240,0,C5720,445,C12665,N140,6,1,46,0
820240,0,C5720,445,C13117,N9484,6,1,46,0
820240,0,C5720,445,C13171,N4480,6,1,46,0
820240,0,C5720,445,C13171,N9618,6,1,46,0
820240,0,C5720,445,C13199,N7641,6,1,46,0
820240,0,C5720,445,C13223,N9402,6,1,46,0
820240,0,C5720,445,C13459,N12117,6,3,746,0
820240,0,C5720,445,C13698,N9591,6,1,46,0
820240,0,C5720,445,C13713,N2445,6,1,46,0
820240,0,C5720,445,C13713,N6675,6,1,46,0
820240,0,C5720,445,C13715,N7333,6,1,46,0
820240,0,C5720,445,C13730,N1015,6,1,46,0
820240,0,C5720,445,C13730,N4278,6,1,46,0
820240,0,C5720,445,C13801,N8534,6,1,46,0
820240,0,C5720,445,C13836,N4043,6,1,46,0
820240,0,C5720,445,C13923,N9608,6,1,46,0
820240,0,C5720,445,C14064,N4553,6,1,46,0
820240,0,C5720,445,C14087,N2712,6,2,92,0
820240,0,C5720,445,C14087,N9513,6,1,46,0
820240,0,C5720,445,C1411,N9500,6,1,46,0
820240,0,C5720,445,C14356,N9503,6,1,46,0
820240,0,C5720,445,C1524,N1982,6,1,46,0
820240,0,C5720,445,C15399,N9487,6,1,46,0
820240,0,C5720,445,C1553,N9502,6,1,46,0
820240,0,C5720,445,C1556,N9557,6,1,46,0
820240,0,C5720,445,C156,N1623,6,1,46,0
820240,0,C5720,445,C1566,N3002,6,1,46,0
820240,0,C5720,445,C16182,N91,6,1,46,0
820240,0,C5720,445,C16182,N9496,6,1,46,0
820240,0,C5720,445,C16709,N5646,6,1,46,0
820240,0,C5720,445,C16963,N9546,6,1,46,0
820240,0,C5720,445,C17789,N5347,6,1,46,0
820240,0,C5720,445,C18165,N5968,6,1,46,0
820240,0,C5720,445,C18298,N9612,6,1,46,0
820240,0,C5720,445,C18334,N9603,6,1,46,0
820240,0,C5720,445,C18353,N9491,6,1,46,0
820240,0,C5720,445,C18353,N9494,6,1,46,0
820240,0,C5720,445,C18357,N9510,6,1,46,0
820240,0,C5720,445,C18596,N11381,6,1,46,0
820240,0,C5720,445,C18596,N9758,6,5,933,0
820240,0,C5720,445,C18771,N8774,6,1,46,0
820240,0,C5720,445,C18793,N4179,6,1,46,0
820240,0,C5720,445,C18802,N5771,6,1,46,0
820240,0,C5720,445,C18844,N5238,6,1,46,0
820240,0,C5720,445,C18900,N6409,6,1,46,0
820240,0,C5720,445,C18992,N9570,6,1,46,0
820240,0,C5720,445,C19033,N3967,6,1,46,0
820240,0,C5720,445,C19057,N3162,6,1,46,0
820240,0,C5720,445,C19096,N9616,6,1,46,0
820240,0,C5720,445,C19134,N9485,6,1,46,0
820240,0,C5720,445,C19139,N535,6,1,46,0
820240,0,C5720,445,C19154,N9483,6,1,46,0
820240,0,C5720,445,C19356,N4090,6,1,46,0
820240,0,C5720,445,C19475,N12126,6,1,46,0
820240,0,C5720,445,C19593,N12113,6,1,46,0
820240,0,C5720,445,C19664,N9481,6,1,46,0
820240,0,C5720,445,C20073,N7211,6,1,46,0
820240,0,C5720,445,C2291,N9504,6,1,46,0
820240,0,C5720,445,C2372,N9527,6,1,46,0
820240,0,C5720,445,C2707,N2329,6,1,46,0
820240,0,C5720,445,C311,N9611,6,1,46,0
820240,0,C5720,445,C3333,N4574,6,1,46,0
820240,0,C5720,445,C3660,N6542,6,1,46,0
820240,0,C5720,445,C3890,N8951,6,1,46,0
820240,0,C5720,445,C4474,N4089,6,1,46,0
820240,0,C5720,445,C4533,N9607,6,1,46,0
820240,0,C5720,445,C488,N4285,6,1,46,0
820240,0,C5720,445,C497,N9493,6,1,46,0
820240,0,C5720,445,C50,N9509,6,1,46,0
820240,0,C5720,445,C5847,N4329,6,1,46,0
820240,0,C5720,445,C5847,N6310,6,1,46,0
820240,0,C5720,445,C5858,N4054,6,1,46,0
820240,0,C5720,445,C6102,N9506,6,1,46,0
820240,0,C5720,445,C624,N9267,6,1,46,0
820240,0,C5720,445,C6296,N7698,6,1,46,0
820240,0,C5720,445,C6320,N9489,6,1,46,0
820240,0,C5720,445,C6347,N1072,6,1,46,0
820240,0,C5720,445,C6358,N9505,6,1,46,0
820240,0,C5720,445,C6721,N9524,6,1,46,0
820240,0,C5720,445,C674,N7222,6,1,46,0
820240,0,C5720,445,C674,N9421,6,1,46,0
